trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1091,False,"{'a': 0.4, 'e': 0.3356971502737666}",25,4,-20.07645505627875,"{0: 17, 1: 1, 2: 2, 3: 1, 4: 0}",1
1092,False,"{'a': 0.4, 'e': 0.33536145312349286}",20,15,-3.2212097774006914,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1093,False,"{'a': 0.4, 'e': 0.33502609167036934}",30,18,1.7627035445733845,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1094,False,"{'a': 0.4, 'e': 0.334691065578699}",20,7,-44.25729900535877,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
1095,False,"{'a': 0.4, 'e': 0.3343563745131203}",30,15,-23.78839089877882,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1096,False,"{'a': 0.4, 'e': 0.33402201813860716}",35,1,-12.868908271987682,"{0: 30, 1: 2, 2: 1, 3: 0, 4: 1}",1
1097,False,"{'a': 0.4, 'e': 0.33368799612046857}",20,9,21.484432508765888,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.4, 'e': 0.3333543081243481}",25,17,-1.390755382722323,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1099,False,"{'a': 0.4, 'e': 0.3330209538162237}",20,5,-0.2135035501063678,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1100,False,"{'a': 0.4, 'e': 0.3326879328624075}",25,15,-23.046873566671977,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1101,False,"{'a': 0.4, 'e': 0.3323552449295451}",25,8,5.6460346262313506,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1102,False,"{'a': 0.4, 'e': 0.3320228896846156}",20,10,6.210357109675133,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1103,False,"{'a': 0.4, 'e': 0.3316908667949309}",20,16,9.214556769034349,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.4, 'e': 0.331359175928136}",25,14,-40.216504610619566,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1105,False,"{'a': 0.4, 'e': 0.3310278167522079}",25,17,16.58543121869863,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.4, 'e': 0.3306967889354557}",25,13,24.387852246941545,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.4, 'e': 0.3303660921465202}",20,9,-24.918458643057406,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1108,False,"{'a': 0.4, 'e': 0.3300357260543737}",20,6,-27.627823642915516,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1109,False,"{'a': 0.4, 'e': 0.3297056903283193}",25,7,-34.350526291002694,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
1110,False,"{'a': 0.4, 'e': 0.329375984637991}",20,8,-20.36975775944537,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1111,False,"{'a': 0.4, 'e': 0.329046608653353}",25,14,14.28552096617184,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.4, 'e': 0.32871756204469965}",20,10,-33.374406840139386,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1113,False,"{'a': 0.4, 'e': 0.32838884448265493}",20,12,13.35872392802819,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.4, 'e': 0.3280604556381723}",20,3,4.581461069938881,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1115,False,"{'a': 0.4, 'e': 0.3277323951825341}",20,16,7.8392802145950125,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.4, 'e': 0.3274046627873516}",25,7,-8.13563088458791,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
1117,False,"{'a': 0.4, 'e': 0.32707725812456423}",30,23,12.07079772217853,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.4, 'e': 0.3267501808664397}",25,9,9.87930484082078,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.4, 'e': 0.3264234306855732}",30,14,-42.297261774563374,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
1120,False,"{'a': 0.4, 'e': 0.32609700725488766}",20,0,-37.20584083509496,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1121,False,"{'a': 0.4, 'e': 0.3257709102476328}",30,14,-24.33504740079833,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
1122,False,"{'a': 0.4, 'e': 0.3254451393373851}",20,10,-27.228118703916284,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1123,False,"{'a': 0.4, 'e': 0.32511969419804776}",25,2,20.316653368406605,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1124,False,"{'a': 0.4, 'e': 0.3247945745038497}",20,10,11.349302937696926,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.4, 'e': 0.32446977992934584}",30,17,4.780869313021153,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1126,False,"{'a': 0.4, 'e': 0.3241453101494165}",35,21,19.346239031570672,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.4, 'e': 0.3238211648392671}",20,9,17.479128759218742,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.4, 'e': 0.32349734367442784}",25,18,0.6536509967373227,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1129,False,"{'a': 0.4, 'e': 0.3231738463307534}",20,16,8.903131451103548,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.4, 'e': 0.3228506724844226}",20,5,23.71079788141949,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.4, 'e': 0.32252782181193823}",20,1,-38.92665750826953,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
1132,False,"{'a': 0.4, 'e': 0.32220529399012626}",20,16,7.736932216830268,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.4, 'e': 0.32188308869613613}",20,10,15.838809039781445,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.4, 'e': 0.32156120560744}",20,5,-78.83104197978426,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
1135,False,"{'a': 0.4, 'e': 0.32123964440183256}",20,7,-4.539050021505741,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1136,False,"{'a': 0.4, 'e': 0.3209184047574307}",30,20,2.177891442549248,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1137,False,"{'a': 0.4, 'e': 0.3205974863526733}",20,10,-10.31165981437404,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
1138,False,"{'a': 0.4, 'e': 0.32027688886632066}",30,3,20.15895640380124,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
1139,False,"{'a': 0.4, 'e': 0.31995661197745434}",20,16,8.575747680394514,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.4, 'e': 0.31963665536547686}",20,2,3.1942069223426417,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1141,False,"{'a': 0.4, 'e': 0.31931701871011137}",20,9,15.919556014252437,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.4, 'e': 0.3189977016914013}",20,1,-75.88089532920293,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 2}",1
1143,False,"{'a': 0.4, 'e': 0.3186787039897099}",20,10,20.37556315545202,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.4, 'e': 0.31836002528572016}",25,3,12.413084203004868,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
1145,False,"{'a': 0.4, 'e': 0.3180416652604344}",30,8,-55.8072713750221,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
1146,False,"{'a': 0.4, 'e': 0.31772362359517403}",20,6,-29.106102848133332,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1147,False,"{'a': 0.4, 'e': 0.3174058999715788}",30,19,3.691081026597705,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1148,False,"{'a': 0.4, 'e': 0.3170884940716073}",35,15,8.764266624770961,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1149,False,"{'a': 0.4, 'e': 0.31677140557753564}",25,0,-26.243141214126904,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1150,False,"{'a': 0.4, 'e': 0.3164546341719581}",20,13,11.696758925816747,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1151,False,"{'a': 0.4, 'e': 0.31613817953778617}",30,21,6.771283121414207,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1152,False,"{'a': 0.4, 'e': 0.3158220413582484}",30,22,-33.31801402214091,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1153,False,"{'a': 0.4, 'e': 0.3155062193168901}",25,8,13.060847982915972,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1154,False,"{'a': 0.4, 'e': 0.31519071309757324}",20,3,-18.424321080058444,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1155,False,"{'a': 0.4, 'e': 0.31487552238447564}",20,0,9.324505442839001,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1156,False,"{'a': 0.4, 'e': 0.3145606468620912}",25,15,4.230930080844657,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1157,False,"{'a': 0.4, 'e': 0.3142460862152291}",30,12,-44.90160235199365,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
1158,False,"{'a': 0.4, 'e': 0.3139318401290139}",20,12,14.055328240524801,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.4, 'e': 0.31361790828888486}",25,15,1.9527061232042642,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.4, 'e': 0.313304290380596}",25,17,8.319694782491622,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.4, 'e': 0.31299098609021536}",25,6,-24.449660991695403,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1162,False,"{'a': 0.4, 'e': 0.31267799510412514}",20,12,7.2709901251757945,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.4, 'e': 0.31236531710902105}",25,3,-5.574826122379083,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1164,False,"{'a': 0.4, 'e': 0.312052951791912}",25,13,24.47990021075995,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.4, 'e': 0.3117408988401201}",25,4,17.832871593431925,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1166,False,"{'a': 0.4, 'e': 0.31142915794127995}",30,18,3.764438117429334,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1167,False,"{'a': 0.4, 'e': 0.3111177287833387}",20,12,-28.801075595743534,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1168,False,"{'a': 0.4, 'e': 0.31080661105455537}",20,9,-16.785680864998522,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1169,False,"{'a': 0.4, 'e': 0.3104958044435008}",35,15,-50.882494658227714,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
1170,False,"{'a': 0.4, 'e': 0.3101853086390573}",20,0,-97.99153924413082,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
1171,False,"{'a': 0.4, 'e': 0.3098751233304182}",25,1,-9.096963016277272,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1
1172,False,"{'a': 0.4, 'e': 0.3095652482070878}",20,9,8.864431601323362,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.4, 'e': 0.30925568295888073}",30,17,-19.404216778094632,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1174,False,"{'a': 0.4, 'e': 0.30894642727592186}",25,8,-22.412998335121348,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1175,False,"{'a': 0.4, 'e': 0.30863748084864595}",20,16,7.597612823763685,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.4, 'e': 0.30832884336779726}",25,15,5.886053870180053,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1177,False,"{'a': 0.4, 'e': 0.30802051452442947}",20,6,-1.6625730088394246,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1178,False,"{'a': 0.4, 'e': 0.307712494009905}",25,12,23.295002364728337,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.4, 'e': 0.3074047815158951}",20,0,17.189426100771676,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1180,False,"{'a': 0.4, 'e': 0.30709737673437926}",20,14,9.204101529595498,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.4, 'e': 0.30679027935764486}",25,2,-33.25353188646883,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 1}",1
1182,False,"{'a': 0.4, 'e': 0.3064834890782872}",30,22,11.530600097542024,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.4, 'e': 0.30617700558920896}",25,13,8.527747430306546,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1184,False,"{'a': 0.4, 'e': 0.30587082858361975}",20,8,-3.8215856493416664,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1185,False,"{'a': 0.4, 'e': 0.3055649577550361}",25,7,6.182725286793632,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1186,False,"{'a': 0.4, 'e': 0.3052593927972811}",20,0,-52.80343600300162,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1187,False,"{'a': 0.4, 'e': 0.3049541334044838}",25,16,16.889715813215826,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.4, 'e': 0.3046491792710793}",20,9,18.3030172080841,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.4, 'e': 0.30434453009180823}",25,6,-4.825807299275189,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
1190,False,"{'a': 0.4, 'e': 0.3040401855617164}",20,8,-7.30081643549122,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1191,False,"{'a': 0.4, 'e': 0.3037361453761547}",30,10,34.89272890552951,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1192,False,"{'a': 0.4, 'e': 0.3034324092307785}",20,3,30.249857874990965,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.4, 'e': 0.30312897682154777}",20,6,20.44409964014468,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.4, 'e': 0.3028258478447262}",25,17,11.205258591490422,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1195,False,"{'a': 0.4, 'e': 0.30252302199688147}",20,2,15.601881699470702,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1196,False,"{'a': 0.4, 'e': 0.3022204989748846}",20,0,-25.419919671460264,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
1197,False,"{'a': 0.4, 'e': 0.30191827847590974}",30,14,3.5730279826093723,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1198,False,"{'a': 0.4, 'e': 0.3016163601974338}",25,0,-68.18791551072513,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",1
1199,False,"{'a': 0.4, 'e': 0.3013147438372364}",20,14,10.831407744063744,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.4, 'e': 0.3010134290933991}",25,13,3.5550247901439906,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1201,False,"{'a': 0.4, 'e': 0.30071241566430573}",20,6,16.92236507674768,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1202,False,"{'a': 0.4, 'e': 0.3004117032486414}",20,2,-67.37251745533473,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
1203,False,"{'a': 0.4, 'e': 0.3001112915453928}",25,8,-110.99422896204918,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 3}",1
1204,False,"{'a': 0.4, 'e': 0.2998111802538474}",30,19,2.3611106155306913,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1205,False,"{'a': 0.4, 'e': 0.29951136907359355}",35,27,16.215792997399976,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.4, 'e': 0.29921185770451997}",25,17,12.73474887975554,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.4, 'e': 0.29891264584681543}",20,0,21.252658292624446,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1208,False,"{'a': 0.4, 'e': 0.2986137332009686}",20,0,12.550064099404356,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1209,False,"{'a': 0.4, 'e': 0.2983151194677677}",20,0,-1.6089498663125514,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1210,False,"{'a': 0.4, 'e': 0.2980168043482999}",20,0,-117.5483660433161,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
1211,False,"{'a': 0.4, 'e': 0.2977187875439516}",25,13,-31.673179776508448,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1212,False,"{'a': 0.4, 'e': 0.2974210687564076}",20,2,8.355980933734667,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1213,False,"{'a': 0.4, 'e': 0.2971236476876512}",20,2,-16.899321648404094,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1214,False,"{'a': 0.4, 'e': 0.29682652403996357}",25,11,-32.98319921332247,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1215,False,"{'a': 0.4, 'e': 0.2965296975159236}",20,11,3.055580334665359,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1216,False,"{'a': 0.4, 'e': 0.2962331678184077}",25,12,24.562505009908165,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.4, 'e': 0.2959369346505893}",30,19,13.781716997916469,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.4, 'e': 0.2956409977159387}",30,8,9.264912098191967,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
1219,False,"{'a': 0.4, 'e': 0.29534535671822276}",25,12,24.451214345779114,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.4, 'e': 0.29505001136150455}",20,13,0.1919832902671721,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1221,False,"{'a': 0.4, 'e': 0.294754961350143}",25,10,-17.12902821332914,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
1222,False,"{'a': 0.4, 'e': 0.2944602063887929}",25,13,-24.162586564107198,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
1223,False,"{'a': 0.4, 'e': 0.2941657461824041}",20,5,22.26147833373345,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.4, 'e': 0.2938715804362217}",25,1,17.72172875395932,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.4, 'e': 0.2935777088557855}",20,0,-44.997351577913385,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1226,False,"{'a': 0.4, 'e': 0.2932841311469297}",20,13,12.161686202527735,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.4, 'e': 0.29299084701578276}",20,10,-12.151668284177605,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1228,False,"{'a': 0.4, 'e': 0.292697856168767}",30,9,-8.26005747365736,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
1229,False,"{'a': 0.4, 'e': 0.2924051583125982}",20,3,0.2690676143343165,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1230,False,"{'a': 0.4, 'e': 0.2921127531542856}",20,0,-9.18263072864931,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
1231,False,"{'a': 0.4, 'e': 0.2918206404011313}",25,6,-64.18506745956405,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
1232,False,"{'a': 0.4, 'e': 0.2915288197607302}",30,19,0.5825983415275622,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1233,False,"{'a': 0.4, 'e': 0.29123729094096945}",20,7,15.970716435416366,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.4, 'e': 0.29094605365002846}",35,14,0.4325732326817131,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
1235,False,"{'a': 0.4, 'e': 0.29065510759637847}",20,14,11.924804500956766,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.4, 'e': 0.29036445248878207}",30,8,-28.153481274602242,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1237,False,"{'a': 0.4, 'e': 0.2900740880362933}",35,22,12.487682427081115,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1238,False,"{'a': 0.4, 'e': 0.289784013948257}",30,19,22.055879720471754,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.4, 'e': 0.28949422993430873}",20,8,11.211009921613174,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1240,False,"{'a': 0.4, 'e': 0.28920473570437444}",25,15,14.815261798245468,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.4, 'e': 0.28891553096867006}",25,7,-60.53117424521982,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1242,False,"{'a': 0.4, 'e': 0.2886266154377014}",25,11,-19.67749553424773,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1243,False,"{'a': 0.4, 'e': 0.2883379888222637}",20,5,12.21138379620157,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1244,False,"{'a': 0.4, 'e': 0.2880496508334414}",20,1,33.918706726516135,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.4, 'e': 0.28776160118260796}",20,6,6.268543490617493,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1246,False,"{'a': 0.4, 'e': 0.28747383958142536}",25,11,10.047759662931533,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1247,False,"{'a': 0.4, 'e': 0.287186365741844}",20,0,-78.14148411878666,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1248,False,"{'a': 0.4, 'e': 0.2868991793761021}",20,6,-10.721785880787781,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1249,False,"{'a': 0.4, 'e': 0.286612280196726}",25,8,20.89894960751006,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.4, 'e': 0.2863256679165293}",25,16,15.999422897794897,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.4, 'e': 0.28603934224861277}",20,15,11.40929296674406,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.4, 'e': 0.28575330290636414}",30,12,17.29718795967471,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1253,False,"{'a': 0.4, 'e': 0.28546754960345777}",25,8,11.304639139693437,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1254,False,"{'a': 0.4, 'e': 0.2851820820538543}",20,14,11.138997657347861,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.4, 'e': 0.28489689997180045}",20,8,22.22722644988864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.4, 'e': 0.28461200307182866}",25,17,14.880621960983962,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.4, 'e': 0.2843273910687568}",25,20,8.599081761605008,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.4, 'e': 0.28404306367768806}",25,9,7.925802132689242,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1259,False,"{'a': 0.4, 'e': 0.28375902061401037}",20,16,9.360832359566757,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.4, 'e': 0.28347526159339637}",25,14,8.584739423063501,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1261,False,"{'a': 0.4, 'e': 0.283191786331803}",20,5,25.308439315524062,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.4, 'e': 0.2829085945454712}",30,16,1.6466347869501514,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1263,False,"{'a': 0.4, 'e': 0.2826256859509257}",20,12,13.953124758603492,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.4, 'e': 0.2823430602649748}",20,10,-47.43338629712138,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
1265,False,"{'a': 0.4, 'e': 0.2820607172047098}",20,14,9.24924624430548,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.4, 'e': 0.2817786564875051}",30,14,-44.189660721962525,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
1267,False,"{'a': 0.4, 'e': 0.28149687783101757}",20,0,16.925584108919953,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1268,False,"{'a': 0.4, 'e': 0.28121538095318654}",25,13,-28.49425984786557,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1269,False,"{'a': 0.4, 'e': 0.2809341655722334}",20,0,26.111455928675927,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.4, 'e': 0.28065323140666115}",20,16,8.783771125860635,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.4, 'e': 0.28037257817525446}",20,2,-24.735739423607086,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1272,False,"{'a': 0.4, 'e': 0.2800922055970792}",20,13,15.679775710553056,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
